Sale Date,Product Type,Quantity
2023-09-29 12:02:07.266363316,Clothing,5
2023-09-29 15:28:19.824991248,Books,2
2023-09-29 00:54:32.383619180,Clothing,3
2023-09-28 23:20:44.942247112,Toys,1
2023-09-28 20:46:57.500875044,Furniture,10
2023-09-29 19:13:10.059502972,Clothing,3
2023-09-29 05:39:22.618130904,Electronics,9
2023-09-29 05:05:35.176758836,Clothing,6
2023-09-29 03:31:47.735386768,Toys,7
2023-09-29 03:58:00.294014700,Furniture,3
2023-09-29 19:24:12.852642632,Electronics,3
2023-09-29 01:50:25.411270564,Clothing,2
2023-09-29 03:16:37.969898492,Toys,8
2023-09-29 18:42:50.528526424,Furniture,5
2023-09-29 06:09:03.087154356,Books,4
2023-09-29 06:35:15.645782288,Toys,8
2023-09-29 23:01:28.204410220,Electronics,2
2023-09-30 01:27:40.763038152,Electronics,7
2023-09-29 16:53:53.321666084,Books,2
2023-09-29 06:20:05.880294012,Toys,8
2023-09-30 02:46:18.438921944,Books,7
2023-09-30 03:12:30.997549876,Clothing,10
2023-09-29 04:38:43.556177808,Clothing,6
2023-09-29 08:04:56.114805740,Furniture,4
2023-09-29 21:31:08.673433672,Toys,5
2023-09-29 10:57:21.232061600,Toys,8
2023-09-29 13:23:33.790689532,Electronics,3
2023-09-29 11:49:46.349317464,Electronics,10
2023-09-30 01:15:58.907945396,Furniture,2
2023-09-29 22:42:11.466573328,Furniture,4
2023-09-30 04:08:24.025201260,Electronics,5
2023-09-30 05:34:36.583829192,Electronics,6
2023-09-29 15:00:49.142457120,Electronics,10
2023-09-30 01:27:01.701085052,Furniture,2
2023-09-29 10:53:14.259712984,Furniture,1
2023-09-30 00:19:26.818340916,Furniture,6
2023-09-29 10:45:39.376968848,Books,5
2023-09-30 03:11:51.935596780,Furniture,3
2023-09-30 04:38:04.494224708,Furniture,7
2023-09-30 03:04:17.052852640,Toys,1
2023-09-29 19:30:29.611480572,Toys,9
2023-09-29 20:56:42.170108504,Toys,8
2023-09-30 08:22:54.728736436,Toys,1
2023-09-30 12:49:07.287364368,Electronics,9
2023-09-30 10:15:19.845992300,Clothing,1
2023-09-30 10:41:32.404620228,Toys,7
2023-09-29 23:07:44.963248160,Furniture,1
2023-09-30 01:33:57.521876092,Books,4
2023-09-30 02:00:10.080504024,Furniture,1
2023-09-29 18:26:22.639131956,Toys,3
2023-09-30 06:52:35.197759888,Clothing,8
2023-09-30 13:18:47.756387820,Books,8
2023-09-30 00:45:00.315015748,Clothing,9
2023-09-29 23:11:12.873643680,Books,1
2023-09-29 21:37:25.432271612,Books,4
2023-09-29 23:03:37.990899544,Electronics,6
2023-09-29 22:29:50.549527476,Electronics,3
2023-09-29 21:56:03.108155408,Clothing,5
2023-09-29 20:22:15.666783336,Toys,4
2023-09-30 08:48:28.225411268,Books,1
2023-09-29 23:14:40.784039200,Books,10
2023-09-29 22:40:53.342667132,Furniture,1
2023-09-30 03:07:05.901295064,Furniture,1
2023-09-30 10:33:18.459922996,Furniture,2
2023-09-30 00:59:31.018550928,Toys,5
2023-09-30 14:25:43.577178856,Electronics,2
2023-09-30 13:51:56.135806788,Electronics,7
2023-09-30 08:18:08.694434720,Books,6
2023-09-30 14:44:21.253062652,Books,7
2023-09-30 17:10:33.811690584,Books,7
2023-09-30 07:36:46.370318516,Electronics,3
2023-09-30 10:02:58.928946448,Electronics,8
2023-10-01 01:29:11.487574376,Books,1
2023-09-30 11:55:24.046202308,Furniture,9
2023-10-01 00:21:36.604830240,Electronics,4
2023-09-30 20:47:49.163458172,Books,2
2023-09-30 22:14:01.722086104,Electronics,2
2023-09-30 07:40:14.280714036,Furniture,6
2023-10-01 03:06:26.839341964,Toys,8
2023-10-01 03:32:39.397969896,Toys,8
2023-09-30 19:58:51.956597828,Toys,2
2023-10-01 00:25:04.515225760,Furniture,3
2023-09-30 14:51:17.073853692,Books,7
2023-10-01 06:17:29.632481624,Electronics,3
2023-09-30 22:43:42.191109556,Electronics,10
2023-09-30 12:09:54.749737484,Electronics,8
2023-09-30 21:36:07.308365416,Furniture,6
2023-09-30 11:02:19.866993348,Toys,8
2023-09-30 10:28:32.425621280,Clothing,3
2023-10-01 06:54:44.984249212,Clothing,9
2023-09-30 10:20:57.542877144,Furniture,6
2023-09-30 17:47:10.101505072,Furniture,8
2023-10-01 03:13:22.660133004,Clothing,8
2023-10-01 01:39:35.218760936,Clothing,6
2023-09-30 18:05:47.777388868,Clothing,1
2023-10-01 07:32:00.336016800,Furniture,10
2023-10-01 08:58:12.894644732,Clothing,9
2023-09-30 21:24:25.453272664,Books,10
2023-10-01 06:50:38.011900592,Toys,4
2023-10-01 01:16:50.570528524,Books,8
2023-09-30 19:43:03.129156456,Toys,3
2023-10-01 10:09:15.687784388,Books,4
2023-09-30 21:35:28.246412320,Furniture,8
2023-10-01 13:01:40.805040252,Electronics,4
2023-10-01 14:27:53.363668184,Furniture,1
2023-10-01 11:54:05.922296112,Clothing,10
2023-10-01 09:20:18.480924044,Toys,7
2023-09-30 23:46:31.039551976,Books,9
2023-10-01 03:12:43.598179908,Toys,5
2023-10-01 11:38:56.156807840,Furniture,5
2023-09-30 23:05:08.715435772,Toys,4
2023-10-01 13:31:21.274063700,Books,4
2023-10-01 05:57:33.832691632,Toys,6
2023-10-01 00:23:46.391319564,Clothing,10
2023-09-30 22:49:58.949947496,Books,9
2023-10-01 10:16:11.508575428,Toys,7
2023-10-01 02:42:24.067203360,Clothing,8
2023-10-01 05:08:36.625831292,Furniture,4
2023-10-01 05:34:49.184459220,Furniture,1
2023-10-01 11:01:01.743087152,Clothing,1
2023-10-01 02:27:14.301715084,Toys,7
2023-10-01 05:53:26.860343016,Clothing,5
2023-10-01 01:19:39.418970948,Electronics,5
2023-10-01 22:45:51.977598880,Clothing,2
2023-10-01 12:12:04.536226812,Toys,4
2023-10-01 09:38:17.094854740,Furniture,3
2023-10-01 15:04:29.653482672,Clothing,7
2023-10-01 07:30:42.212110604,Books,9
2023-10-01 15:56:54.770738536,Clothing,4
2023-10-01 09:23:07.329366468,Furniture,8
2023-10-01 04:49:19.887994400,Furniture,5
2023-10-01 12:15:32.446622328,Furniture,6
2023-10-02 02:41:45.005250260,Electronics,8
2023-10-01 11:07:57.563878192,Furniture,5
2023-10-01 09:34:10.122506124,Electronics,3
2023-10-01 09:00:22.681134056,Toys,6
2023-10-01 14:26:35.239761988,Books,5
2023-10-01 15:52:47.798389920,Books,6
2023-10-01 22:19:00.357017848,Furniture,3
2023-10-01 09:45:12.915645780,Books,9
2023-10-02 06:11:25.474273712,Furniture,3
2023-10-02 04:37:38.032901644,Furniture,7
2023-10-01 16:03:50.591529576,Books,2
2023-10-01 20:30:03.150157508,Electronics,4
2023-10-02 04:56:15.708785436,Electronics,3
2023-10-01 23:22:28.267413368,Furniture,8
2023-10-02 06:48:40.826041300,Books,3
2023-10-01 19:14:53.384669232,Toys,5
2023-10-01 16:41:05.943297164,Books,10
2023-10-02 04:07:18.501925096,Toys,3
2023-10-01 20:33:31.060553028,Toys,4
2023-10-01 22:59:43.619180956,Clothing,10
2023-10-02 08:25:56.177808888,Books,8
2023-10-02 00:52:08.736436820,Books,2
2023-10-02 01:18:21.295064752,Clothing,1
2023-10-01 15:44:33.853692684,Toys,6
2023-10-01 18:10:46.412320616,Furniture,6
2023-10-02 11:36:58.970948548,Electronics,14
2023-10-01 23:03:11.529576476,Furniture,8
2023-10-02 10:29:24.088204408,Clothing,4
2023-10-01 17:55:36.646832340,Furniture,8
2023-10-02 10:21:49.205460272,Clothing,5
2023-10-02 03:48:01.764088204,Clothing,2
2023-10-01 18:14:14.322716136,Books,2
2023-10-01 22:40:26.881344064,Furniture,7
2023-10-02 04:06:39.439971996,Clothing,8
2023-10-02 12:32:51.998599928,Toys,3
2023-10-02 04:59:04.557227860,Clothing,1
2023-10-02 16:25:17.115855792,Electronics,8
2023-10-02 16:51:29.674483724,Toys,1
2023-10-02 10:17:42.233111656,Toys,10
2023-10-02 09:43:54.791739584,Electronics,2
2023-10-02 10:10:07.350367516,Books,7
2023-10-02 05:36:19.908995448,Toys,5
2023-10-02 18:02:32.467623380,Electronics,4
2023-10-02 01:28:45.026251312,Books,8
2023-10-02 18:54:57.584879244,Electronics,10
2023-10-02 10:21:10.143507176,Electronics,10
2023-10-02 02:47:22.702135104,Furniture,8
2023-10-02 03:13:35.260763036,Furniture,10
2023-10-02 01:39:47.819390968,Electronics,3
2023-10-02 07:06:00.378018900,Furniture,1
2023-10-02 06:32:12.936646832,Clothing,2
2023-10-02 15:58:25.495274764,Electronics,2
2023-10-02 11:24:38.053902692,Electronics,4
2023-10-02 18:50:50.612530624,Clothing,9
2023-10-02 23:17:03.171158556,Books,7
2023-10-02 20:43:15.729786488,Clothing,3
2023-10-02 08:09:28.288414420,Clothing,1
2023-10-02 22:35:40.847042352,Toys,2
2023-10-02 14:01:53.405670284,Books,9
2023-10-02 15:28:05.964298212,Clothing,6
2023-10-02 07:54:18.522926144,Toys,10
2023-10-02 19:20:31.081554076,Toys,10
2023-10-03 02:46:43.640182008,Toys,9
2023-10-02 16:12:56.198809940,Clothing,1
2023-10-02 09:39:08.757437872,Electronics,8
2023-10-02 11:05:21.316065804,Furniture,5
2023-10-02 13:31:33.874693732,Furniture,7
2023-10-02 09:57:46.433321664,Toys,4
2023-10-03 01:23:58.991949596,Clothing,4
2023-10-03 08:50:11.550577528,Books,7
2023-10-02 13:16:24.109205460,Furniture,10
2023-10-02 22:42:36.667833392,Clothing,9
2023-10-03 10:08:49.226461320,Furniture,10
2023-10-03 10:35:01.785089252,Books,5
2023-10-03 03:01:14.343717184,Furniture,8
2023-10-03 11:27:26.902345116,Toys,4
2023-10-03 04:53:39.460973048,Books,9
2023-10-02 19:19:52.019600980,Books,4
2023-10-02 14:46:04.578228912,Furniture,6
2023-10-03 06:12:17.136856840,Toys,10
2023-10-03 06:38:29.695484772,Books,9
2023-10-02 22:04:42.254112704,Toys,8
2023-10-03 05:30:54.812740636,Electronics,12
2023-10-03 01:57:07.371368568,Electronics,2
2023-10-03 04:23:19.929996500,Books,4
2023-10-03 12:49:32.488624428,Furniture,9
2023-10-02 21:15:45.047252360,Furniture,1
2023-10-03 02:41:57.605880292,Clothing,10
2023-10-02 20:08:10.164508224,Clothing,6
2023-10-03 08:34:22.723136156,Electronics,4
2023-10-03 12:00:35.281764088,Furniture,9
2023-10-03 16:26:47.840392020,Toys,10
2023-10-03 16:53:00.399019948,Toys,7
2023-10-03 19:19:12.957647880,Electronics,15
2023-10-03 10:45:25.516275812,Clothing,6
2023-10-03 07:11:38.074903744,Toys,7
2023-10-02 22:37:50.633531676,Toys,6
2023-10-03 01:04:03.192159608,Clothing,2
2023-10-03 00:30:15.750787540,Electronics,14
2023-10-03 08:56:28.309415468,Clothing,7
2023-10-03 05:22:40.868043400,Clothing,7
2023-10-03 09:48:53.426671332,Furniture,2
2023-10-03 17:15:05.985299264,Electronics,4
2023-10-03 09:41:18.543927196,Furniture,10
2023-10-03 11:07:31.102555128,Electronics,14
2023-10-03 13:33:43.661183056,Books,4
2023-10-03 12:59:56.219810988,Toys,6
2023-10-03 10:26:08.778438920,Furniture,3
2023-10-03 11:52:21.337066852,Clothing,8
2023-10-03 18:18:33.895694784,Books,6
2023-10-03 05:44:46.454322716,Toys,7
2023-10-04 02:10:59.012950648,Furniture,6
2023-10-03 19:37:11.571578576,Clothing,8
2023-10-03 14:03:24.130206508,Books,6
2023-10-04 05:29:36.688834440,Clothing,6
2023-10-03 08:55:49.247462372,Clothing,3
2023-10-03 17:22:01.806090304,Books,5
2023-10-03 20:48:14.364718236,Toys,10
2023-10-04 04:14:26.923346168,Electronics,3
2023-10-04 05:40:39.481974096,Toys,6
2023-10-03 14:06:52.040602028,Clothing,8
2023-10-04 03:33:04.599229960,Clothing,10
2023-10-03 17:59:17.157857892,Books,7
2023-10-03 20:25:29.716485824,Clothing,4
2023-10-04 05:51:42.275113756,Toys,8
2023-10-03 19:17:54.833741684,Books,10
2023-10-04 06:44:07.392369616,Electronics,4
2023-10-03 13:10:19.950997548,Clothing,9
2023-10-03 22:36:32.509625480,Furniture,1
2023-10-04 03:02:45.068253412,Electronics,2
2023-10-04 06:28:57.626881344,Furniture,2
2023-10-03 23:55:10.185509276,Books,2
2023-10-03 18:21:22.744137204,Furniture,3
2023-10-04 03:47:35.302765136,Books,6
2023-10-04 06:13:47.861393068,Furniture,4
2023-10-04 13:40:00.420021000,Books,6
2023-10-03 18:06:12.978648932,Clothing,10
2023-10-04 07:32:25.537276864,Toys,4
2023-10-04 02:58:38.095904792,Clothing,10
2023-10-04 02:24:50.654532724,Toys,2
2023-10-04 02:51:03.213160656,Clothing,7
2023-10-04 17:17:15.771788588,Clothing,1
2023-10-04 02:43:28.330416520,Electronics,14
2023-10-04 06:09:40.889044452,Clothing,1
2023-10-04 07:35:53.447672384,Clothing,4
2023-10-04 04:02:06.006300312,Toys,2
2023-10-03 22:28:18.564928244,Books,10
2023-10-04 11:54:31.123556176,Books,8
2023-10-04 03:20:43.682184108,Toys,3
2023-10-04 13:46:56.240812040,Clothing,7
2023-10-04 09:13:08.799439972,Books,4
2023-10-04 19:39:21.358067904,Clothing,9
2023-10-04 00:05:33.916695832,Furniture,2
2023-10-04 21:31:46.475323764,Books,2
2023-10-04 14:57:59.033951696,Electronics,10
2023-10-04 01:24:11.592579628,Clothing,4
2023-10-04 23:50:24.151207560,Clothing,1
2023-10-04 17:16:36.709835492,Furniture,5
2023-10-04 10:42:49.268463420,Electronics,14
2023-10-04 22:09:01.827091352,Furniture,4
2023-10-04 15:35:14.385719284,Toys,1
2023-10-05 00:01:26.944347216,Clothing,1
2023-10-04 23:27:39.502975148,Books,4
2023-10-04 05:53:52.061603080,Clothing,8
2023-10-04 21:20:04.620231012,Books,1
2023-10-05 03:46:17.178858940,Clothing,2
2023-10-04 06:12:29.737486872,Books,4
2023-10-04 18:38:42.296114804,Toys,7
2023-10-04 21:04:54.854742736,Toys,8
2023-10-04 20:31:07.413370668,Clothing,7
2023-10-04 16:57:19.971998600,Toys,7
2023-10-04 16:23:32.530626532,Furniture,6
2023-10-04 16:49:45.089254460,Furniture,10
2023-10-04 09:15:57.647882392,Clothing,5
2023-10-05 00:42:10.206510324,Electronics,15
2023-10-04 19:08:22.765138256,Furniture,4
2023-10-04 20:34:35.323766188,Electronics,3
2023-10-04 11:00:47.882394120,Clothing,7
2023-10-05 05:27:00.441022048,Clothing,10
2023-10-04 20:53:12.999649980,Furniture,4
2023-10-04 18:19:25.558277912,Electronics,14
2023-10-05 06:45:38.116905844,Clothing,4
2023-10-05 10:11:50.675533776,Clothing,4
2023-10-05 08:38:03.234161708,Electronics,6
2023-10-05 00:04:15.792789640,Electronics,8
2023-10-05 09:30:28.351417568,Books,6
2023-10-04 23:56:40.910045500,Electronics,12
2023-10-04 14:22:53.468673432,Clothing,7
2023-10-04 22:49:06.027301364,Electronics,10
2023-10-04 19:15:18.585929296,Toys,1
2023-10-05 03:41:31.144557228,Toys,5
2023-10-05 14:07:43.703185156,Electronics,9
2023-10-05 12:33:56.261813088,Electronics,8
2023-10-05 02:00:08.820441020,Books,8
2023-10-05 06:26:21.379068952,Clothing,2
2023-10-05 06:52:33.937696884,Furniture,9
2023-10-05 01:18:46.496324816,Furniture,3
2023-10-05 08:44:59.054952748,Books,8
2023-10-05 02:11:11.613580676,Electronics,4
2023-10-05 13:37:24.172208608,Furniture,1
2023-10-05 09:03:36.730836540,Books,6
2023-10-05 11:29:49.289464472,Clothing,6
2023-10-05 01:56:01.848092404,Electronics,4
2023-10-05 04:22:14.406720336,Furniture,9
2023-10-05 16:48:26.965348268,Clothing,8
2023-10-05 12:14:39.523976196,Electronics,4
2023-10-05 09:40:52.082604128,Books,3
2023-10-05 16:07:04.641232060,Furniture,9
2023-10-05 16:33:17.199859992,Books,2
2023-10-05 17:59:29.758487924,Books,5
2023-10-05 19:25:42.317115856,Furniture,2
2023-10-05 12:51:54.875743784,Furniture,10
2023-10-05 19:18:07.434371716,Electronics,15
2023-10-05 09:44:19.992999648,Furniture,7
2023-10-05 23:10:32.551627580,Furniture,5
2023-10-05 15:36:45.110255512,Furniture,6
2023-10-05 07:02:57.668883444,Clothing,10
2023-10-05 03:29:10.227511376,Electronics,8
2023-10-05 05:55:22.786139304,Furniture,3
2023-10-05 13:21:35.344767236,Clothing,9
2023-10-05 16:47:47.903395168,Toys,9
2023-10-05 16:14:00.462023100,Furniture,5
2023-10-05 20:40:13.020651032,Electronics,3
2023-10-05 22:06:25.579278964,Books,8
2023-10-05 21:32:38.137906896,Books,6
2023-10-05 07:58:50.696534824,Electronics,8
2023-10-05 19:25:03.255162756,Toys,1
2023-10-06 06:51:15.813790688,Books,4
2023-10-05 21:17:28.372418620,Toys,3
2023-10-06 04:43:40.931046552,Furniture,1
2023-10-06 08:09:53.489674484,Clothing,9
2023-10-06 07:36:06.048302412,Electronics,2
2023-10-06 08:02:18.606930344,Furniture,2
2023-10-06 00:28:31.165558276,Toys,1
2023-10-06 06:54:43.724186208,Toys,4
2023-10-05 19:20:56.282814140,Toys,1
2023-10-06 08:47:08.841442072,Clothing,2
2023-10-06 01:13:21.400070004,Electronics,6
2023-10-06 09:39:33.958697932,Furniture,1
2023-10-06 12:05:46.517325864,Toys,10
2023-10-06 08:31:59.075953796,Clothing,2
2023-10-06 01:58:11.634581728,Furniture,6
2023-10-06 05:24:24.193209660,Furniture,3
2023-10-06 05:50:36.751837592,Furniture,5
2023-10-06 11:16:49.310465520,Clothing,9
2023-10-06 13:43:01.869093452,Clothing,3
2023-10-06 09:09:14.427721384,Toys,8
2023-10-06 13:35:26.986349316,Books,6
2023-10-05 19:01:39.544977248,Furniture,1
2023-10-06 06:27:52.103605180,Toys,9
2023-10-06 09:54:04.662233112,Electronics,9
2023-10-06 05:20:17.220861040,Toys,2
2023-10-06 16:46:29.779488972,Furniture,6
2023-10-06 08:12:42.338116904,Toys,2
2023-10-06 08:38:54.896744836,Toys,9
2023-10-06 14:05:07.455372768,Furniture,1
2023-10-06 14:31:20.014000700,Clothing,7
2023-10-06 19:57:32.572628632,Clothing,7
2023-10-06 05:23:45.131256560,Toys,1
2023-10-06 07:49:57.689884492,Books,6
2023-10-06 08:16:10.248512424,Electronics,10
2023-10-06 01:42:22.807140356,Electronics,6
2023-10-06 05:08:35.365768288,Books,6
2023-10-06 12:34:47.924396220,Clothing,3
2023-10-06 04:01:00.483024148,Furniture,6
2023-10-06 02:27:13.041652080,Books,3
2023-10-06 11:53:25.600280012,Toys,10
2023-10-06 13:19:38.158907944,Electronics,15
2023-10-06 05:45:50.717535876,Electronics,4
2023-10-06 22:12:03.276163808,Toys,10
2023-10-06 16:38:15.834791740,Furniture,9
2023-10-07 01:04:28.393419668,Toys,10
2023-10-06 18:30:40.952047600,Books,5
2023-10-06 19:56:53.510675532,Toys,10
2023-10-06 20:23:06.069303464,Books,7
2023-10-07 03:49:18.627931396,Clothing,2
2023-10-06 23:15:31.186559328,Toys,4
2023-10-06 06:41:43.745187260,Furniture,3
2023-10-06 21:07:56.303815188,Electronics,8
2023-10-07 04:34:08.862443120,Clothing,7
2023-10-07 01:00:21.421071052,Clothing,3
2023-10-06 18:26:33.979698984,Books,2
2023-10-06 20:52:46.538326916,Furniture,3
2023-10-06 15:18:59.096954848,Electronics,3
2023-10-06 12:45:11.655582776,Toys,5
2023-10-06 21:11:24.214210708,Books,1
2023-10-06 12:37:36.772838640,Toys,7
2023-10-06 16:03:49.331466572,Electronics,15
2023-10-06 12:30:01.890094504,Books,9
2023-10-06 23:56:14.448722436,Clothing,8
2023-10-07 08:22:27.007350368,Electronics,14
2023-10-06 22:48:39.565978296,Furniture,4
2023-10-07 00:14:52.124606228,Electronics,10
2023-10-06 16:41:04.683234160,Clothing,4
2023-10-06 13:07:17.241862092,Toys,4
2023-10-07 00:33:29.800490024,Toys,8
2023-10-06 19:59:42.359117956,Furniture,8
2023-10-07 04:25:54.917745884,Furniture,7
2023-10-07 09:52:07.476373816,Furniture,3
2023-10-07 10:18:20.035001748,Books,5
2023-10-06 17:44:32.593629680,Electronics,8
2023-10-06 16:10:45.152257612,Electronics,6
2023-10-07 15:36:57.710885544,Clothing,8
2023-10-06 23:03:10.269513476,Electronics,6
2023-10-06 21:29:22.828141404,Furniture,9
2023-10-06 22:55:35.386769336,Toys,5
2023-10-07 16:21:47.945397268,Toys,4
2023-10-07 17:48:00.504025200,Furniture,3
2023-10-07 16:14:13.062653132,Clothing,6
2023-10-07 08:40:25.621281064,Electronics,3
2023-10-07 13:06:38.179908996,Books,3
2023-10-06 20:32:50.738536924,Clothing,9
2023-10-06 20:59:03.297164856,Toys,10
2023-10-07 07:25:15.855792788,Books,7
2023-10-07 01:51:28.414420720,Electronics,14
2023-10-07 08:17:40.973048652,Clothing,2
2023-10-07 20:43:53.531676584,Electronics,3
2023-10-07 19:10:06.090304512,Clothing,9
2023-10-07 01:36:18.648932444,Toys,8
2023-10-07 19:02:31.207560376,Electronics,6
2023-10-07 20:28:43.766188308,Toys,7
2023-10-07 12:54:56.324816240,Toys,4
2023-10-07 13:21:08.883444172,Books,5
2023-10-07 16:47:21.442072104,Clothing,9
2023-10-07 04:13:34.000700032,Clothing,3
2023-10-07 15:39:46.559327964,Furniture,10
2023-10-07 19:05:59.117955896,Furniture,6
2023-10-07 03:32:11.676583828,Clothing,4
2023-10-08 00:58:24.235211760,Toys,10
2023-10-07 05:24:36.793839692,Clothing,10
2023-10-07 12:50:49.352467624,Electronics,6
2023-10-07 20:17:01.911095552,Furniture,4
2023-10-07 16:43:14.469723484,Clothing,2
2023-10-08 03:09:27.028351416,Clothing,3
2023-10-08 04:35:39.586979348,Furniture,6
2023-10-07 11:01:52.145607280,Toys,6
2023-10-07 20:28:04.704235212,Toys,2
2023-10-08 01:54:17.262863140,Furniture,1
2023-10-08 07:20:29.821491072,Clothing,1
2023-10-07 19:46:42.380119004,Toys,9
2023-10-07 23:12:54.938746936,Books,1
2023-10-07 23:39:07.497374868,Electronics,4
2023-10-08 08:05:20.056002800,Toys,6
2023-10-07 14:31:32.614630732,Furniture,10
2023-10-07 19:57:45.173258660,Books,10
2023-10-07 13:23:57.731886592,Books,6
2023-10-07 16:50:10.290514524,Books,9
2023-10-07 19:16:22.849142456,Books,9
2023-10-07 17:42:35.407770388,Electronics,3
2023-10-07 23:08:47.966398320,Electronics,8
2023-10-08 07:35:00.525026248,Toys,8
2023-10-08 05:01:13.083654180,Toys,5
2023-10-08 08:27:25.642282112,Electronics,6
2023-10-08 02:53:38.200910044,Electronics,10
2023-10-08 02:19:50.759537976,Toys,7
2023-10-08 02:46:03.318165908,Clothing,9
2023-10-07 21:12:15.876793840,Clothing,7
2023-10-07 19:38:28.435421768,Books,6
2023-10-08 14:04:40.994049700,Furniture,10
2023-10-08 14:30:53.552677632,Electronics,4
2023-10-08 11:57:06.111305564,Furniture,9
2023-10-08 02:23:18.669933496,Books,5
2023-10-08 00:49:31.228561428,Furniture,6
2023-10-08 09:15:43.787189360,Toys,7
2023-10-08 07:41:56.345817288,Electronics,6
2023-10-08 13:08:08.904445220,Books,7
2023-10-08 06:34:21.463073152,Furniture,1
2023-10-08 20:00:34.021701084,Electronics,15
2023-10-07 23:26:46.580329016,Furniture,10
2023-10-08 08:52:59.138956948,Toys,8
2023-10-08 14:19:11.697584876,Clothing,3
2023-10-08 04:45:24.256212808,Books,6
2023-10-08 17:11:36.814840740,Clothing,7
2023-10-07 23:37:49.373468672,Electronics,15
2023-10-08 09:04:01.932096604,Electronics,4
2023-10-08 20:30:14.490724536,Toys,1
2023-10-08 13:56:27.049352468,Toys,2
2023-10-08 18:22:39.607980396,Furniture,4
2023-10-08 14:48:52.166608328,Electronics,14
2023-10-08 17:15:04.725236260,Books,1
2023-10-08 16:41:17.283864192,Clothing,1
2023-10-09 00:07:29.842492124,Clothing,1
2023-10-08 10:33:42.401120056,Clothing,9
2023-10-08 20:59:54.959747988,Electronics,3
2023-10-08 09:26:07.518375916,Electronics,15
2023-10-08 23:52:20.077003848,Toys,7
2023-10-08 20:18:32.635631780,Toys,4
2023-10-08 19:44:45.194259712,Clothing,1
2023-10-08 12:10:57.752887644,Toys,4
2023-10-08 15:37:10.311515576,Furniture,9
2023-10-08 14:03:22.870143504,Toys,6
2023-10-08 20:29:35.428771436,Toys,1
2023-10-08 21:55:47.987399368,Electronics,15
2023-10-09 04:22:00.546027300,Electronics,9
2023-10-08 20:48:13.104655232,Furniture,8
2023-10-08 18:14:25.663283164,Clothing,10
2023-10-08 22:40:38.221911096,Toys,8
2023-10-08 11:06:50.780539024,Furniture,5
2023-10-08 22:33:03.339166956,Toys,4
2023-10-09 05:59:15.897794888,Clothing,2
2023-10-08 23:25:28.456422820,Furniture,10
2023-10-08 11:51:41.015050752,Books,6
2023-10-08 20:17:53.573678684,Toys,9
2023-10-09 08:44:06.132306616,Books,8
2023-10-09 12:10:18.690934544,Clothing,1
2023-10-09 00:36:31.249562476,Books,9
2023-10-09 03:02:43.808190408,Books,2
2023-10-08 15:28:56.366818340,Clothing,6
2023-10-08 20:55:08.925446272,Electronics,4
2023-10-09 09:21:21.484074204,Clothing,7
2023-10-09 04:47:34.042702132,Clothing,6
2023-10-09 00:13:46.601330064,Toys,9
2023-10-08 17:39:59.159957996,Electronics,15
2023-10-09 03:06:11.718585928,Books,1
2023-10-09 02:32:24.277213860,Electronics,3
2023-10-09 02:58:36.835841792,Toys,2
2023-10-09 04:24:49.394469724,Books,8
2023-10-09 17:51:01.953097652,Electronics,2
2023-10-08 19:17:14.511725584,Electronics,15
2023-10-09 16:43:27.070353516,Electronics,2
2023-10-09 10:09:39.628981448,Clothing,9
2023-10-09 12:35:52.187609380,Furniture,5
2023-10-09 09:02:04.746237312,Toys,4
2023-10-09 17:28:17.304865240,Furniture,8
2023-10-09 06:54:29.863493172,Clothing,7
2023-10-09 16:20:42.422121104,Clothing,10
2023-10-09 18:46:54.980749036,Electronics,14
2023-10-09 18:13:07.539376968,Furniture,2
2023-10-09 05:39:20.098004900,Electronics,15
2023-10-09 16:05:32.656632832,Furniture,10
2023-10-09 12:31:45.215260760,Toys,2
2023-10-09 16:57:57.773888692,Clothing,3
2023-10-09 04:24:10.332516624,Clothing,1
2023-10-09 12:50:22.891144556,Furniture,3
2023-10-09 23:16:35.449772488,Books,5
2023-10-09 22:42:48.008400420,Clothing,6
2023-10-09 23:09:00.567028352,Electronics,3
2023-10-09 05:35:13.125656280,Books,1
2023-10-09 10:01:25.684284212,Furniture,10
2023-10-09 13:27:38.242912144,Electronics,15
2023-10-09 13:53:50.801540076,Clothing,10
2023-10-09 14:20:03.360168008,Electronics,4
2023-10-09 15:46:15.918795940,Books,8
2023-10-10 01:12:28.477423868,Books,10
2023-10-09 07:38:41.036051800,Clothing,3
2023-10-09 14:04:53.594679732,Books,9
2023-10-10 05:31:06.153307664,Toys,7
2023-10-09 21:57:18.711935596,Toys,7
2023-10-09 09:23:31.270563528,Toys,3
2023-10-10 07:49:43.829191460,Books,10
2023-10-09 19:15:56.387819388,Electronics,6
2023-10-09 18:42:08.946447320,Electronics,6
2023-10-10 04:08:21.505075252,Books,8
2023-10-10 03:34:34.063703184,Clothing,9
2023-10-10 01:00:46.622331116,Furniture,5
2023-10-10 08:26:59.180959048,Clothing,1
2023-10-10 03:53:11.739586980,Electronics,14
2023-10-09 18:19:24.298214908,Toys,4
2023-10-09 17:45:36.856842840,Books,4
2023-10-10 09:11:49.415470772,Books,8
2023-10-10 11:38:01.974098704,Electronics,4
2023-10-10 02:04:14.532726636,Toys,4
2023-10-10 06:30:27.091354568,Clothing,1
2023-10-10 05:56:39.649982496,Electronics,9
